?cls	?def	?xrefs
<http://purl.obolibrary.org/obo/CHEBI_52255>		
<http://purl.obolibrary.org/obo/GO_0097531>	"The movement of a mast cell within or between different tissues and organs of the body."	
<http://purl.obolibrary.org/obo/GO_0070247>	"Any process that modulates the occurrence or rate of natural killer cell death by apoptotic process."	
<http://purl.obolibrary.org/obo/UBERON_0004100>	"The collecting duct system of the kidney consists of a series of tubules and ducts that connect the nephrons to the ureter. It participates in electrolyte and fluid balance through reabsorption and excretion, processes regulated by the hormones aldosterone and antidiuretic hormone."	"SCTID:279371005 FMA:265239 Wikipedia:Collecting_duct_system"
<http://purl.obolibrary.org/obo/GO_0042490>	"The process in which a relatively unspecialized cell acquires specialized features of a mechanoreceptor, a cell specialized to transduce mechanical stimuli and relay that information centrally in the nervous system."	
<http://purl.obolibrary.org/obo/GO_0097232>	"The lipid bilayer surrounding a lamellar body. A lamellar body is a membrane-bounded organelle, specialized for the storage and secretion of various substances (surfactant phospholipids, glycoproteins and acid phosphates) which are arranged in the form of tightly packed, concentric, membrane sheets or lamellae. Has some similar properties to, but is distinct from, a lysosome."	
<http://purl.obolibrary.org/obo/UBERON_0004232>	"A portion of smooth muscle tissue that is part of a lymphatic vessel [Automatically generated definition]."	"EMAPA:36313 NCIT:C49260 UMLS:C1708791 MA:0000751 FMA:262026"
<http://purl.obolibrary.org/obo/GO_0097524>	"A plasma membrane that is part of a sperm cell."	
<http://purl.obolibrary.org/obo/UBERON_0008429>	"A vertebral foramen that is part of a cervical vertebra."	"FMA:13480 SCTID:280833008"
<http://purl.obolibrary.org/obo/GO_0051606>	"The series of events in which a stimulus is received by a cell or organism and converted into a molecular signal."	
<http://purl.obolibrary.org/obo/CL_0004232>	"An amacrine cell with a flat dendritic arbor and a medium dendritic field. Starburst amacrine cells have post-synaptic terminals in S2. This cell type releases the neurotransmitters gamma-aminobutyric acid (GABA) and acetylcholine."	
<http://purl.obolibrary.org/obo/GO_1900449>	"Any process that modulates the frequency, rate or extent of glutamate receptor signaling pathway."	
<http://purl.obolibrary.org/obo/GO_0052805>	"The chemical reactions and pathways resulting in the breakdown of imidazoles, five-membered organic heterocycle containing two nitrogen atoms at positions 1 and 3, or any of its derivatives; compounds containing an imidazole skeleton."	
<http://purl.obolibrary.org/obo/GO_2001171>	"Any process that activates or increases the frequency, rate or extent of ATP biosynthetic process."	
<http://purl.obolibrary.org/obo/UBERON_0003988>	"The dense region demarcating the thymus medulla from the surrounding cortex that is characterized by numerous blood vessels (predominantly arterioles) with some perivascular connective tissue, mature and immature T lymphocytes, dendritic cells, variable numbers of perivascular B-lymphocytes and plasma cells; site of entry of bone marrow stem cells and exit of mature, functional T cells."	"EMAPA:37974"
<http://purl.obolibrary.org/obo/GO_0050805>	"Any process that stops, prevents, or reduces the frequency, rate or extent of synaptic transmission, the process of communication from a neuron to a target (neuron, muscle, or secretory cell) across a synapse."	
<http://purl.obolibrary.org/obo/UBERON_8000007>	"Right part of the organism dorsal to a horizontal plane and bounded on one side by the same transverse plane."	
<http://purl.obolibrary.org/obo/PR_000045358>	"A protein that is a translation product of a gene that encodes a standalone Insulin (Pfam:PF00049) domain preceded by a signal peptide."	
<http://purl.obolibrary.org/obo/GO_0042692>	"The process in which a relatively unspecialized cell acquires specialized features of a muscle cell."	
<http://purl.obolibrary.org/obo/GO_1904304>	"Any process that modulates the frequency, rate or extent of gastro-intestinal system smooth muscle contraction."	
<http://purl.obolibrary.org/obo/GO_0007399>	"The process whose specific outcome is the progression of nervous tissue over time, from its formation to its mature state."	
<http://purl.obolibrary.org/obo/UBERON_0003408>	"A gland that is part of a digestive tract [Automatically generated definition]."	"EMAPA:18815 MA:0003202"
<http://purl.obolibrary.org/obo/UBERON_0001085>	"A zone of skin that is part of a trunk [Automatically generated definition]."	"NCIT:C12295 FMA:12167 SCTID:181489001 UMLS:C0205031 EMAPA:37278 FMA:23093 MA:0000517"
<http://purl.obolibrary.org/obo/UBERON_0005056>	"An external genitalia that is part of a female reproductive system [Automatically generated definition]."	"galen:FemaleExternalGenitalia FMA:45649 BTO:0003100 SCTID:362234008 EMAPA:30984"
<http://purl.obolibrary.org/obo/UBERON_0009885>	"An artery that supplies a renal lobe."	"FMA:71637 Wikipedia:Interlobar_arteries EMAPA:37091 SCTID:62802007"
<http://purl.obolibrary.org/obo/CL_0002086>	"A cardiac myocyte that is an excitable cells in the myocardium, specifically in the conducting system of heart."	"FMA:67968"
<http://purl.obolibrary.org/obo/UBERON_0002956>	"The granular layer is the innermost layer of the cerebellar cortex. This layer contains densely packed small neurons, mostly granule cells. Some Golgi cells are found at the outer border. Granule neurons send parallel fibers to the upper molecular layer, where they synapse with Purkinje cell dendrites. Mossy fibers from the pontine nuclei in the white matter synapse with granule cell axons, Golgi cell axons and unipolar brush interneuron axons at cerebellar glomeruli in the granule cell layer."	"MA:0000993 CALOHA:TS-1247 EMAPA:35217 MBA:1143 UMLS:C1708253 NCIT:C49138 BTO:0004425 FMA:83140 BIRNLEX:779 neuronames:363"
<http://purl.obolibrary.org/obo/GO_0021650>	"The process that gives rise to the vestibulocochlear nerve. This process pertains to the initial formation of a structure from unspecified parts. This sensory nerve innervates the membranous labyrinth of the inner ear. The vestibular branch innervates the vestibular apparatus that senses head position changes relative to gravity. The auditory branch innervates the cochlear duct, which is connected to the three bony ossicles which transduce sound waves into fluid movement in the cochlea."	
<http://purl.obolibrary.org/obo/CL_0000286>	"A cell of a filament of a fungal mycelium."	
<http://purl.obolibrary.org/obo/PR_000009143>	"An integrin beta that is a translation product of the human ITGB7 gene or a 1:1 ortholog thereof."	"IUPHARobj:2461"
<http://purl.obolibrary.org/obo/CL_0000172>		
<http://purl.obolibrary.org/obo/UBERON_0001347>	"Connective tissue consisting of fat-storing cells and arranged in lobular groups or along minor blood vessels[MP,modified]."	"Wikipedia:White_adipose_tissue CALOHA:TS-1119 EFO:0000813 UMLS:C1704223 MIAA:0000199 BTO:0001456 FMA:20117 MAT:0000199 NCIT:C33889 MA:0000058 EMAPA:35926"
<http://purl.obolibrary.org/obo/PR_000001931>	"A protein that is a translation product of the human SIGLEC1 gene or a 1:1 ortholog thereof."	
<http://purl.obolibrary.org/obo/UBERON_0011299>	"A partion of white matter that is part of a telencephalon. This can be further subdivided in some species, for example, into hemisphere white matter and the corpus callosum."	"FMA:83930 ZFA:0000597 TAO:0000597 BIRNLEX:1075 HBA:9230 HBA:9219"
<http://purl.obolibrary.org/obo/CL_0000210>	"A cell specialized to detect and transduce light."	"FMA:86740 CALOHA:TS-0868 BTO:0001060"
<http://purl.obolibrary.org/obo/GO_2000084>	"Any process that modulates the frequency, rate or extent of mesenchymal to epithelial transition involved in mesonephros morphogenesis."	
<http://purl.obolibrary.org/obo/GO_0061438>	"The process in which the renal system vasculature is generated and organized. Morphogenesis pertains to the creation of form."	
<http://purl.obolibrary.org/obo/GO_0061219>	"The biological process whose specific outcome is the progression of a mesonephric mesenchyme from an initial condition to its mature state. This process begins with the formation of mesonephric mesenchyme and ends with the mature structure. Mesonephric mesenchyme is the tissue made up of loosely connected mesenchymal cells in the mesonephros."	
<http://purl.obolibrary.org/obo/UBERON_0009708>		"EHDAA2:0001371"
<http://purl.obolibrary.org/obo/GO_0030574>	"The proteolytic chemical reactions and pathways resulting in the breakdown of collagen in the extracellular matrix, usually carried out by proteases secreted by nearby cells."	
<http://purl.obolibrary.org/obo/GO_0045578>	"Any process that stops, prevents, or reduces the frequency, rate or extent of B cell differentiation."	
<http://purl.obolibrary.org/obo/UBERON_0009709>		"EHDAA2:0001393"
<http://purl.obolibrary.org/obo/GO_0150099>	"Cell-cell signaling that mediates the transfer of information from a neuron to a glial cell. This signaling has been shown to be mediated by various molecules released by different types of neurons, e.g. glutamate, gamma-amino butyric acid (GABA), noradrenaline, acetylcholine, dopamine and adenosine."	
<http://purl.obolibrary.org/obo/UBERON_0003425>	"A lymph node that is located in a kidney [Automatically generated definition]."	"UMLS:C2699031 FMA:276799 MA:0002882 NCIT:C77646"
<http://purl.obolibrary.org/obo/GO_0061309>	"The process aimed at the progression of a cardiac neural crest cell over time, from initial commitment of the cell to its specific fate, to the fully functional differentiated cell that contributes to the shaping of the outflow tract."	
<http://purl.obolibrary.org/obo/CL_0002306>	"An epithelial cell of the proximal tubule of the kidney."	"FMA:70973 KUPO:0001044"
<http://purl.obolibrary.org/obo/CL_1000487>	"A smooth muscle cell that is part of the prostate gland."	"FMA:84583"
<http://purl.obolibrary.org/obo/CL_0000103>	"A type of interneuron that has two neurites, usually an axon and a dendrite, extending from opposite poles of an ovoid cell body."	"FMA:67282"
<http://purl.obolibrary.org/obo/UBERON_0011932>	"An epidermal invagination that has as parts a hair follicle, a sebaceous gland, and arrector pili muscle."	"FMA:70661 Wikipedia:Pilosebaceous_unit EMAPA:36582"
<http://purl.obolibrary.org/obo/UBERON_0003826>	"A bone that is part of a hindlimb stylopod [Automatically generated definition]."	"MA:0000682 EMAPA:35893"
<http://purl.obolibrary.org/obo/UBERON_0035020>		"MA:0001151 FMA:18157 EMAPA:37798"
<http://purl.obolibrary.org/obo/UBERON_0006004>	"The bulb region adjacent to the dermal papilla that contains rapidly proliferating matrix cells that give rise to the various cell lineages of the hair shaft and inner root sheath."	"EMAPA:37878 FMA:70772"
<http://purl.obolibrary.org/obo/GO_0010829>	"Any process that decreases the frequency, rate or extent of glucose transport across a membrane. Glucose transport is the directed movement of the hexose monosaccharide glucose into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore."	
<http://purl.obolibrary.org/obo/UBERON_0001622>	"The lacrimal artery arises close to the optic foramen, and is one of the largest branches derived from the ophthalmic artery: not infrequently it is given off before the artery enters the orbit. It accompanies the lacrimal nerve along the upper border of the Lateral Rectus, supplies the lacrimal gland. [WP,unvetted]."	"MA:0001988 FMA:49927 SCTID:369324002 Wikipedia:Lacrimal_artery UMLS:C0226171 NCIT:C52948 EMAPA:37094"
<http://purl.obolibrary.org/obo/GO_0072056>	"The process whose specific outcome is the progression of the kidney pyramids over time, from its formation to the mature structure. Kidney pyramids are the conical masses that constitute the renal medulla in a multi-lobed mammalian kidney; they contain the loops of Henle and the medullary collecting ducts."	
<http://purl.obolibrary.org/obo/GO_0015630>	"The part of the cytoskeleton (the internal framework of a cell) composed of microtubules and associated proteins."	
<http://purl.obolibrary.org/obo/GO_0032501>	"Any biological process, occurring at the level of a multicellular organism, pertinent to its function."	
<http://purl.obolibrary.org/obo/GO_0003231>	"The process whose specific outcome is the progression of a cardiac ventricle over time, from its formation to the mature structure. A cardiac ventricle receives blood from a cardiac atrium and pumps it out of the heart."	
<http://purl.obolibrary.org/obo/CL_0000844>	"A rapidly cycling mature B cell that has distinct phenotypic characteristics and is involved in T-dependent immune responses and located typically in the germinal centers of lymph nodes. This cell type expresses Ly77 after activation."	
<http://purl.obolibrary.org/obo/CHEBI_39124>		
<http://purl.obolibrary.org/obo/GO_0060142>	"Any process that modulates the frequency, rate or extent of the formation of a syncytium, a mass of cytoplasm containing several nuclei enclosed within a single plasma membrane, by the fusion of the plasma membranes of two or more individual cells."	
<http://purl.obolibrary.org/obo/UBERON_0010540>	"A pre-cartilage condensation that has the potential to develop into a tarsal bone."	"EHDAA2:0001978"
<http://purl.obolibrary.org/obo/GO_0002070>	"The developmental process, independent of morphogenetic (shape) change, that is required for an epithelial cell to attain its fully functional state. An epithelial cell is a cell usually found in a two-dimensional sheet with a free surface."	
<http://purl.obolibrary.org/obo/UBERON_0014540>	"The white laminae of cerebellum is subdivision of the cerebellar cortex comprised of myelinated axons lying deep to the granule cell layer of the cerebellar cortex."	"neuronames:163 UMLS:C0228472 SCTID:362413004 BIRNLEX:1105"
<http://purl.obolibrary.org/obo/UBERON_0004189>	"The glomerular endothelium is an epithelial tissue that covers the internal surfaces of the glomerulus."	"BTO:0004631"
<http://purl.obolibrary.org/obo/GO_0060136>	"A reproductive process occurring in the embryo or fetus that allows the embryo or fetus to develop within the mother."	
<http://purl.obolibrary.org/obo/GO_0070960>	"Any process that increases the frequency, rate or extent of the directed killing of a target cell by a neutrophil."	
<http://purl.obolibrary.org/obo/UBERON_0011594>	"Tooth that is attached to a dentary/mandible[TAO,modified]."	"AAO:0000125 AAO:0000641 SCTID:245547003 TAO:0001628"
<http://purl.obolibrary.org/obo/GO_0048582>	"Any process that activates or increases the frequency, rate or extent of post-embryonic development. Post-embryonic development is defined as the process whose specific outcome is the progression of the organism over time, from the completion of embryonic development to the mature structure."	
<http://purl.obolibrary.org/obo/UBERON_0007254>	"An intervertebral disk that is part of a thoracic region of vertebral column. A thoracic intervertebral disk connects at least one thoracic vertebra, either to another thoracic vertebra, or at one point on the vertebral colummn, to a lumbar vertebra."	"EMAPA:19489 FMA:10455"
<http://purl.obolibrary.org/obo/UBERON_0005333>	"A bulb of epithelial cells that forms from the mammary placode that develops into the mammary gland."	"EMAPA:35536"
<http://purl.obolibrary.org/obo/UBERON_0036351>		"FMA:15089"
<http://purl.obolibrary.org/obo/GO_0032717>	"Any process that stops, prevents, or reduces the frequency, rate, or extent of interleukin-8 production."	
<http://purl.obolibrary.org/obo/CL_1000449>	"An epithelial cell that is part of the nephron."	"FMA:70965"
<http://purl.obolibrary.org/obo/CL_0017506>	"A concave nuclear shape where the nucleus is indented to more than half the distance to the farthest nuclear margin, but in no area is the chromatin condensed to a single filament."	
<http://purl.obolibrary.org/obo/UBERON_0009880>	"Subdivision of skeleton that consists of the endochondral elements distal to the anterior limb/fin zeugopodial skeletal elements which constitute the proximal region of the anterior autopod skeleton[PHENOSCAPE:ad]."	"http://palaeos.com/vertebrates/glossary/images/382x366xUnciform1.jpg.pagespeed.ic.NirdxtwNVu.jpg XAO:0003207 VHOG:0001161 VSAO:0005023 AAO:0000201 FMA:71335 Wikipedia:Carpus MA:0000040"
<http://purl.obolibrary.org/obo/GO_0003105>	"Any process that stops, prevents, or reduces the frequency, rate or extent of glomerular filtration. Glomerular filtration is the processs whereby blood is filtered by the glomerulus into the renal tubule."	
<http://purl.obolibrary.org/obo/GO_0061220>	"The process whose specific outcome is the progression of the mesonephric macula densa over time, from its formation to the mature structure. The mesonephric macula densa is an area of specialized cells in the distal tubule of the mesonephros that makes contact with the vascular pole of the glomerulus."	
<http://purl.obolibrary.org/obo/GO_0032964>	"The chemical reactions and pathways resulting in the formation of collagen, any of a group of fibrous proteins of very high tensile strength that form the main component of connective tissue in animals. Collagen is highly enriched in glycine (some regions are 33% glycine) and proline, occurring predominantly as 3-hydroxyproline (about 20%)."	
<http://purl.obolibrary.org/obo/GO_0039020>	"The process whose specific outcome is the progression of a pronephric nephron tubule over time, from its formation to the mature structure. The pronephric nephron tubule is an epithelial tube that is part of the pronephric nephron and connects the filtration unit (glomerulus or glomus) of the pronephros to the pronephric duct."	
<http://purl.obolibrary.org/obo/PR_P43235>	"A cathepsin K that is encoded in the genome of human."	"UniProtKB:P43235"
<http://purl.obolibrary.org/obo/UBERON_0018113>	"A kidney interstitium that is part of a left kidney."	"FMA:74271"
<http://purl.obolibrary.org/obo/UBERON_0001731>	"An anatomical space that is enclosed by a pharynx."	"FMA:54935 SCTID:180543003 EMAPA:18381 BTO:0002097 BSA:0000113 XAO:0000105 AAO:0010435"
<http://purl.obolibrary.org/obo/UBERON_0000174>	"A portion of organism substance that is the product of an excretion process that will be eliminated from the body. An excretion process is elimination by an organism of the waste products that arise as a result of metabolic activity."	"ENVO:02000022 EHDAA2_RETIRED:0003184 BTO:0000491 galen:Excretion FMA:9674 AEO:0000184"
<http://purl.obolibrary.org/obo/CL_1000329>	"A goblet cell that is part of the epithelium of trachea."	"FMA:263075"
<http://purl.obolibrary.org/obo/GO_0015872>	"The directed movement of dopamine into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore. Dopamine is a catecholamine neurotransmitter and a metabolic precursor of noradrenaline and adrenaline."	
<http://purl.obolibrary.org/obo/GO_0071824>	"Any process in which macromolecules aggregate, disaggregate, or are modified, resulting in the formation, disassembly, or alteration of a protein-DNA complex."	
<http://purl.obolibrary.org/obo/GO_0090026>	"Any process that increases the frequency, rate, or extent of monocyte chemotaxis."	
<http://purl.obolibrary.org/obo/CL_0000339>	"An early neural cell developing from the early ependymal cell of the neural tube."	"FMA:70564"
<http://purl.obolibrary.org/obo/GO_0006718>	"The chemical reactions and pathways resulting in the formation of juvenile hormones, the three sesquiterpenoid derivatives that function to maintain the larval state of insects at molting and that may be required for other processes, e.g. oogenesis."	
<http://purl.obolibrary.org/obo/GO_0120327>	"A telopode is a plasma membrane bounded cell projection that is present on a telocyte and is tens to hundreds of microns long. Telopodes form a labyrinthine system communicating through gap junctions."	
<http://purl.obolibrary.org/obo/GO_0045778>	"Any process that activates or increases the frequency, rate or extent of ossification, the formation of bone or of a bony substance or the conversion of fibrous tissue or of cartilage into bone or a bony substance."	
<http://purl.obolibrary.org/obo/CL_0000032>	"A cell of a platelike structure, especially a thickened plate of ectoderm in the early embryo, from which a sense organ develops."	
<http://purl.obolibrary.org/obo/GO_1904035>	"Any process that modulates the frequency, rate or extent of epithelial cell apoptotic process."	
<http://purl.obolibrary.org/obo/PATO_0002008>	"A complete three dimensional shape in which there is a line connecting pair of points on the object that lies outside the object. Or: a shape with cavities. Contrast: concave."	"Image:http://en.wikipedia.org/wiki/Image:Convex_polygon_illustration2.png"
<http://purl.obolibrary.org/obo/GO_0014866>	"The process whose specific outcome is the progression of the skeletal myofibril over time, from its formation to the mature structure. A skeletal myofibril is a myofibril specific to skeletal muscle cells."	
<http://purl.obolibrary.org/obo/CL_0002344>	"A natural killer cell that is developmentally immature, has the phenotype CD34-negative, CD56-negative, CD117-positive, CD122-positive,and CD161-positive."	
<http://purl.obolibrary.org/obo/GO_0061900>	"A change in morphology and behavior of a glial cell resulting from exposure to a cytokine, chemokine, cellular ligand, or soluble factor."	
<http://purl.obolibrary.org/obo/UBERON_0005076>	"An anatomical boundary that adjacent_to a hindbrain and adjacent_to a spinal cord."	
<http://purl.obolibrary.org/obo/GO_0110113>	"Any process that increases the frequency, rate, or extent of lipid transporter activity."	
<http://purl.obolibrary.org/obo/UBERON_0007213>	"Mesenchyme that develops_from a cranial neural crest."	"TAO:0000787 EFO:0003572 ZFA:0000787 EMAPA:16169 EMAPA:16271 EMAPA_RETIRED:16271 EHDAA2:0000735"
<http://purl.obolibrary.org/obo/GO_2000035>	"Any process that modulates the frequency, rate or extent of stem cell division."	
<http://purl.obolibrary.org/obo/CL_0011022>	"A fibroblast that is part of skin of back."	
<http://purl.obolibrary.org/obo/GO_1901692>	"Any process that modulates the frequency, rate or extent of compound eye retinal cell apoptotic process."	
<http://purl.obolibrary.org/obo/GO_1904146>	"Any process that activates or increases the frequency, rate or extent of meiotic cell cycle process involved in oocyte maturation."	
<http://purl.obolibrary.org/obo/UBERON_0000945>	"An expanded region of the vertebrate alimentary tract that serves as a food storage compartment and digestive organ. A stomach is lined, in whole or in part by a glandular epithelium."	"MA:0000353 AAO:0000579 FMA:7148 VHOG:0000408 EV:0100070 UMLS:C0038351 Wikipedia:Stomach XAO:0000128 EFO:0000837 SCTID:181246003 EHDAA2:0001915 TAO:0002121 ANISEED:1235297 MIAA:0000051 BTO:0001307 GAID:293 MESH:D013270 NCIT:C12391 CALOHA:TS-0980 EMAPA:17021 MAT:0000051 EHDAA:2993 galen:Stomach"
<http://purl.obolibrary.org/obo/PR_P08670>	"A vimentin that is encoded in the genome of human."	"Reactome:R-HSA-9659977 UniProtKB:P08670 Reactome:R-HSA-9657898 Reactome:R-HSA-9646687 Reactome:R-HSA-9660019"
<http://purl.obolibrary.org/obo/CL_1001111>	"An epithelial cell that is part of some loop of Henle thin descending limb."	"KUPO:0001054"
<http://purl.obolibrary.org/obo/UBERON_0001185>	"Renal artery that supplies the right kidney."	"UMLS:C0226332 EMAPA:37380 SCTID:36800007 FMA:14752 MA:0002037 NCIT:C52740"
<http://purl.obolibrary.org/obo/GO_0014706>	"The process whose specific outcome is the progression of a striated muscle over time, from its formation to the mature structure. Striated muscle contain fibers that are divided by transverse bands into striations, and cardiac and skeletal muscle are types of striated muscle. Skeletal muscle myoblasts fuse to form myotubes and eventually multinucleated muscle fibers. The fusion of cardiac cells is very rare and can only form binucleate cells."	
<http://purl.obolibrary.org/obo/CL_1000618>		"KUPO:0001028"
<http://purl.obolibrary.org/obo/CL_0002569>	"A mesenchymal stem cell of the umbilical cord."	
<http://purl.obolibrary.org/obo/UBERON_0009731>	"One of sublaminar layers S3 or S4."	"CP:0001040"
<http://purl.obolibrary.org/obo/UBERON_0005164>	"The distal part of the loop of Henle that is impermeable to water and actively pumps sodium out of the filtrate to generate the hypertonic interstitium that drives countercurrent exchange; it consists of an initial very thin segment lined by simple squamous epithelium followed by a distal thick segment lined by simple cuboidal epithelium[MP]."	"EMAPA:35510 NCIT:C32154 UMLS:C0227658 SCTID:245434005 Wikipedia:Ascending_limb_of_loop_of_Henle FMA:17717 MA:0001676"
<http://purl.obolibrary.org/obo/PATO_0001995>	"A quality that inheres in an entire organism or part of an organism."	
<http://purl.obolibrary.org/obo/UBERON_0004995>	"A mucosa that is part of a body of stomach [Automatically generated definition]."	"FMA:17054"
<http://purl.obolibrary.org/obo/GO_0021675>	"The process whose specific outcome is the progression of a nerve over time, from its formation to the mature structure."	
<http://purl.obolibrary.org/obo/GO_0046830>	"Any process that activates or increases the frequency, rate or extent of movement of RNA from the cytoplasm into the nucleus."	
<http://purl.obolibrary.org/obo/UBERON_0005103>	"An epithelium that is part of a mesonephros [Automatically generated definition]."	
<http://purl.obolibrary.org/obo/GO_0072236>	"The process whose specific outcome is the progression of the metanephric loop of Henle over time, from its formation to the mature structure. The metanephric loop of Henle is a metanephric nephron tubule that connects the proximal convoluted tubule to the distal convoluted tubule in the metanephros."	
<http://purl.obolibrary.org/obo/UBERON_0001479>	"A sesamoid element that is composed of bone tissue."	"UMLS:C0036846 MESH:D012716 NCIT:C33541 GAID:210 EMAPA:36620 galen:SessamoidBone AEO:0000086 EHDAA2:0003086 Wikipedia:Sesamoid_bone FMA:32672 MA:0001375 SCTID:362914002"
<http://purl.obolibrary.org/obo/CL_0002587>		
<http://purl.obolibrary.org/obo/GO_0061334>	"The movement of an epithelial cell with respect to other epithelial cells that contributes to the shaping of the Malpighian tubule."	
<http://purl.obolibrary.org/obo/CL_0009072>	"A thymic medullary epithelial cell that expresses AIRE or other canonical markers of mature mTECs like Fezf2."	
<http://purl.obolibrary.org/obo/GO_0034306>	"Any process that modulates the frequency, rate or extent of spore formation from the products of meiosis. An example of this is found in Saccharomyces cerevisiae."	
<http://purl.obolibrary.org/obo/GO_0061211>	"The process whose specific outcome is the progression of a collecting duct in the mesonephros over time, from its formation to the mature structure. The collecting duct regulates water, electrolyte and acid-base balance. The collecting duct is the final common path through which urine flows before entering the ureter and then emptying into the bladder."	
<http://purl.obolibrary.org/obo/UBERON_0012329>	"Keratinized stratified squamous epithelium is a stratified squamous epithelium, the cells of which synthesize and accumulate keratin."	"FMA:45568 Wikipedia:Stratified_squamous_epithelium#Keratinized"
<http://purl.obolibrary.org/obo/UBERON_0003581>	"A portion of connective tissue that is part of a eyelid [Automatically generated definition]."	"NCIT:C49482 UMLS:C1707989 MA:0001251 EMAPA:37532"
<http://purl.obolibrary.org/obo/GO_0031401>	"Any process that activates or increases the frequency, rate or extent of the covalent alteration of one or more amino acid residues within a protein."	
<http://purl.obolibrary.org/obo/CL_1000306>	"A fibroblast that is part of the tunica adventitia of artery."	"FMA:261285"
<http://purl.obolibrary.org/obo/GO_1900425>	"Any process that stops, prevents or reduces the frequency, rate or extent of defense response to bacterium."	
<http://purl.obolibrary.org/obo/UBERON_0009916>	"An anatomical wall that is part of a ureter."	"SCTID:279397004 FMA:15888"
<http://purl.obolibrary.org/obo/UBERON_0001338>	"Any of the numerous small mucous-secreting glands located in the wall of the male or female urethra that help protect the epithelium from the corrosive urine."	"EMAPA:37784 MA:0001688 FMA:19683 SCTID:279477005"
<http://purl.obolibrary.org/obo/GO_0044090>	"Any process that activates or increases the frequency, rate or extent of a process involved in the formation, arrangement of constituent parts, or disassembly of a vacuole."	
<http://purl.obolibrary.org/obo/UBERON_0010948>	"A muscle organ that attaches_to a clavicle and attaches_to a occipital bone."	"MA:0002276 NCIT:C52895 EMAPA:37688"
<http://purl.obolibrary.org/obo/CL_0002562>	"An epidermal cell that is part of the germinal matrix."	
<http://purl.obolibrary.org/obo/GO_0061687>	"Any process that reduces or removes the toxicity of inorganic compounds. These include transport of such compounds away from sensitive areas and to compartments or complexes whose purpose is sequestration of inorganic compounds."	
<http://purl.obolibrary.org/obo/GO_0006694>	"The chemical reactions and pathways resulting in the formation of steroids, compounds with a 1,2,cyclopentanoperhydrophenanthrene nucleus; includes de novo formation and steroid interconversion by modification."	"Wikipedia:Steroid_metabolisms#Steroid_biosynthesis"
<http://purl.obolibrary.org/obo/CL_0000760>	"An ON-bipolar neuron found in the retina and having connections with cone photoreceptors cells and neurons in the inner half of the inner plexiform layer. This cell has the widest dendritic field and the widest axon terminal of all retinal bipolar cells. The axon terminal is delicate and stratified through sublaminae 4 and 5 of the inner plexiform layer."	
<http://purl.obolibrary.org/obo/GO_0035773>	"The regulated release of proinsulin from secretory granules (B granules) in the B cells of the pancreas; accompanied by cleavage of proinsulin to form mature insulin, in response to a glucose stimulus."	
<http://purl.obolibrary.org/obo/GO_0032480>	"Any process that stops, prevents, or reduces the frequency, rate, or extent of type I interferon production. Type I interferons include the interferon-alpha, beta, delta, episilon, zeta, kappa, tau, and omega gene families."	
<http://purl.obolibrary.org/obo/UBERON_0036352>		"FMA:15090"
<http://purl.obolibrary.org/obo/UBERON_0018674>	"An interconnected tubular multi-tissue structure that contains fluid that is actively transported around the heart."	"FMA:73747 ZFA:0005811"
<http://purl.obolibrary.org/obo/CL_1000616>		"KUPO:0001025"
<http://purl.obolibrary.org/obo/GO_0018212>	"The modification of peptidyl-tyrosine."	
<http://purl.obolibrary.org/obo/UBERON_0004937>	"A submucosa that is part of a pylorus [Automatically generated definition]."	"EMAPA:27201 FMA:17462"
<http://purl.obolibrary.org/obo/UBERON_0001145>	"A vein that carries deoxygenated blood from its corresponding ovary to inferior vena cava or one of its tributaries."	"FMA:14346 SCTID:278193003 NCIT:C53058 EMAPA:18644 Wikipedia:Ovarian_vein UMLS:C0226720 MA:0002186"
<http://purl.obolibrary.org/obo/GO_0043392>	"Any process that stops or reduces the frequency, rate or extent of DNA binding. DNA binding is any process in which a gene product interacts selectively with DNA (deoxyribonucleic acid)."	
<http://purl.obolibrary.org/obo/UBERON_0035021>		"EMAPA:37799 MA:0001152 FMA:18151"
<http://purl.obolibrary.org/obo/UBERON_0009615>		"ZFA:0007044 TAO:0007044"
<http://purl.obolibrary.org/obo/UBERON_0009497>	"An epithelium that is part of a foregut-midgut junction."	"EHDAA2:0000573 EMAPA:16564"
<http://purl.obolibrary.org/obo/CL_0004126>	"A retinal ganglion cell C outer that has symmetrical and dense dendritic dendritic tree with a large dendritic field."	"BAMS:1066"
<http://purl.obolibrary.org/obo/GO_0051050>	"Any process that activates or increases the frequency, rate or extent of the directed movement of substances (such as macromolecules, small molecules, ions) into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore."	
<http://purl.obolibrary.org/obo/CL_1000617>		"KUPO:0001026"
<http://purl.obolibrary.org/obo/UBERON_0003277>	"A subdivision of the skeleton that corresponds to the upper part of the mouth. The lower jaw skeleton includes the following elements, when present: upper jaw teeth, the maxilla and other lower jaw bones."	"VHOG:0000429 EHDAA:8041 XAO:0003087 EHDAA2:0002128 MA:0001908 FMA:54397 AAO:0000622 EMAPA:17927"
<http://purl.obolibrary.org/obo/CL_1000382>	"A type II vestibular sensory cell that is part of the stato-acoustic epithelium."	"FMA:263194"
